cl,tissue,gene,marker_score
CL:1001131,kidney,lmo2,0.6621149182319641
CL:1001131,kidney,crhbp,0.6621212959289551
CL:1001131,kidney,maff,0.6626049876213074
CL:1001131,kidney,spry1,0.668942928314209
CL:1001131,kidney,apold1,0.9870932698249817
CL:1001131,kidney,rgcc,0.9967566728591919
CL:1001131,kidney,nostrin,1.0022956132888794
CL:1001131,kidney,lrrc32,1.0105727910995483
CL:1001131,kidney,ceacam1,1.024365782737732
CL:1001131,kidney,fam167b,1.028609275817871
CL:1001131,kidney,hspg2,1.0308419466018677
CL:1001131,kidney,egfl7,1.0397483110427856
CL:1001131,kidney,adgrl4,1.0627336502075195
CL:1001285,kidney,ecscr,0.6829214692115784
CL:1001285,kidney,slc6a6,0.6791609525680542
CL:1001285,kidney,slc14a1,0.675638735294342
CL:1001285,kidney,sema3g,0.6722310185432434
CL:1001285,kidney,ppp1r14a,0.6715453863143921
CL:1001285,kidney,a2m,0.6668912768363953
CL:1001285,kidney,emp2,0.6657600998878479
CL:1001285,kidney,klf2,0.653727114200592
CL:1001285,kidney,cdh5,0.6416741013526917
CL:1001285,kidney,flt1,0.6409525275230408
CL:1001285,kidney,lmcd1,0.6381832361221313
CL:1001285,kidney,tie1,0.6290187239646912
CL:1001285,kidney,cavin2,0.683350145816803
CL:1001285,kidney,rhoc,0.6845853328704834
CL:1001285,kidney,thbd,0.6880419850349426
CL:1001285,kidney,tmem88,0.6882389783859253
CL:1001285,kidney,ybx3,0.6901513338088989
CL:1001285,kidney,mt1m,0.6909279823303223
CL:1001285,kidney,sox17,0.6948546171188354
CL:1001285,kidney,mmrn2,0.696526288986206
CL:1001285,kidney,tsc22d1,0.7090494632720947
CL:1001285,kidney,serpine2,0.7375200390815735
CL:1001285,kidney,rac1,0.747322142124176
CL:1001285,kidney,ifi44l,0.7545034289360046
CL:1001285,kidney,tnfrsf10d,0.5804890394210815
CL:1001285,kidney,s1pr1,0.5557149648666382
CL:1001285,kidney,mtnd2,0.5590386986732483
CL:1001285,kidney,klf10,0.5608609914779663
CL:1001285,kidney,tmem204,0.5622903108596802
CL:1001285,kidney,heg1,0.5631528496742249
CL:1001285,kidney,eng,0.5652396082878113
CL:1001285,kidney,sec14l1,0.5656455159187317
CL:1001285,kidney,gpihbp1,0.5691302418708801
CL:1001285,kidney,lmo2,0.571209192276001
CL:1001285,kidney,tm4sf18,0.5720365643501282
CL:1001285,kidney,enpp2,0.5751295685768127
CL:1001285,kidney,cav1,0.6217507719993591
CL:1001285,kidney,stom,0.5805655121803284
CL:1001285,kidney,hexim1,0.5814590454101562
CL:1001285,kidney,maff,0.5843881368637085
CL:1001285,kidney,cdkn1a,0.5859838128089905
CL:1001285,kidney,bst2,0.586686372756958
CL:1001285,kidney,jam2,0.5959244966506958
CL:1001285,kidney,efnb2,0.5964023470878601
CL:1001285,kidney,crhbp,0.5967063903808594
CL:1001285,kidney,sox18,0.6122860908508301
CL:1001285,kidney,edn1,0.61655193567276
CL:1001285,kidney,adamts6,0.6198408007621765
CL:1001285,kidney,plpp1,1.097191572189331
CL:1001285,kidney,ptprb,0.937309741973877
CL:1001285,kidney,adgrf5,0.9627935290336609
CL:1001285,kidney,podxl,0.987247109413147
CL:1001285,kidney,fam107a,0.9937132596969604
CL:1001285,kidney,ifi6,1.021255373954773
CL:1001285,kidney,cd34,1.034354567527771
CL:1001285,kidney,emp1,1.0391902923583984
CL:1001285,kidney,cldn5,1.0493401288986206
CL:1001285,kidney,adgrl4,1.0617822408676147
CL:1001285,kidney,hyal2,1.091622233390808
CL:1001285,kidney,npdc1,1.0930649042129517
CL:1001285,kidney,pecam1,1.093587875366211
CL:1001285,kidney,esam,0.9244085550308228
CL:1001285,kidney,gsn,1.208333969116211
CL:1001285,kidney,cd59,1.2129812240600586
CL:1001285,kidney,crip2,1.3000162839889526
CL:1001285,kidney,cavin1,1.312690019607544
CL:1001285,kidney,timp3,1.3539940118789673
CL:1001285,kidney,aqp1,1.4552640914916992
CL:1001285,kidney,tm4sf1,1.476212501525879
CL:1001285,kidney,rnase1,1.5946744680404663
CL:1001285,kidney,slc9a3r2,1.6423641443252563
CL:1001285,kidney,ifi27,1.769354224205017
CL:1001285,kidney,ramp2,1.8288723230361938
CL:1001285,kidney,cd93,0.8324475288391113
CL:1001285,kidney,klf9,0.7592941522598267
CL:1001285,kidney,s100a6,0.7657679915428162
CL:1001285,kidney,ifitm3,0.7682828307151794
CL:1001285,kidney,rbp7,0.7727571725845337
CL:1001285,kidney,lrrc32,0.7832493185997009
CL:1001285,kidney,adamts1,0.7947317957878113
CL:1001285,kidney,hes1,0.8059419989585876
CL:1001285,kidney,notch4,0.8138900995254517
CL:1001285,kidney,socs3,0.8223435282707214
CL:1001285,kidney,apold1,0.8249254822731018
CL:1001285,kidney,palmd,0.8316892385482788
CL:1001285,kidney,clec14a,0.7550942301750183
CL:1001285,kidney,srp14,0.840858519077301
CL:1001285,kidney,midn,0.8428738713264465
CL:1001285,kidney,pcat19,0.8464282751083374
CL:1001285,kidney,egfl7,0.8533703684806824
CL:1001285,kidney,epas1,0.8600234389305115
CL:1001285,kidney,isg15,0.8661530613899231
CL:1001285,kidney,adam15,0.8739074468612671
CL:1001285,kidney,tcim,0.8902218341827393
CL:1001285,kidney,mt2a,0.893835723400116
CL:1001285,kidney,icam2,0.9091788530349731
CL:1001285,kidney,gng11,0.9235845804214478
CL:1001285,kidney,depp1,0.5499931573867798
CL:1001285,kidney,lims2,0.5431253910064697
CL:1001285,kidney,ptms,0.5535542964935303
CL:1001318,kidney,daam2,0.6153877377510071
CL:1001318,kidney,tns1,0.6687415242195129
CL:1001318,kidney,msrb3,0.6197423338890076
CL:1001318,kidney,rgs5,0.6221974492073059
CL:1001318,kidney,edil3,0.6310012340545654
CL:1001318,kidney,adcy3,0.6352632641792297
CL:1001318,kidney,parm1,0.6442694067955017
CL:1001318,kidney,mcam,0.6444985270500183
CL:1001318,kidney,irag1,0.6498708128929138
CL:1001318,kidney,col25a1,0.6535686254501343
CL:1001318,kidney,hip1,0.6553053855895996
CL:1001318,kidney,meis1,0.6640908122062683
CL:1001318,kidney,pten,0.6648576855659485
CL:1001318,kidney,jag1,0.6657151579856873
CL:1001318,kidney,ednra,0.5663809776306152
CL:1001318,kidney,adgrl3,0.6126465201377869
CL:1001318,kidney,dgkg,0.6110519766807556
CL:1001318,kidney,fry,0.6057434678077698
CL:1001318,kidney,rapgef5,0.6035020351409912
CL:1001318,kidney,cped1,0.5922982096672058
CL:1001318,kidney,lpp,0.5894713997840881
CL:1001318,kidney,slc7a2,0.5889692306518555
CL:1001318,kidney,mfge8,0.5863757729530334
CL:1001318,kidney,unc5c,0.5811219811439514
CL:1001318,kidney,adgrb3,0.5806357264518738
CL:1001318,kidney,rergl,0.5744713544845581
CL:1001318,kidney,runx1t1,0.5691818594932556
CL:1001318,kidney,pde5a,0.5675416588783264
CL:1001318,kidney,tbx2,0.5674518942832947
CL:1001318,kidney,itga7,0.5667572021484375
CL:1001318,kidney,ebf1,0.9259447455406189
CL:1001318,kidney,arhgap42,0.762312650680542
CL:1001318,kidney,cacna1c,1.02652108669281
CL:1001318,kidney,cald1,1.0550521612167358
CL:1001318,kidney,prkg1,1.1196138858795166
CL:1001318,kidney,slit3,1.1448915004730225
CL:1001318,kidney,sox5,0.9238383173942566
CL:1001318,kidney,myh11,0.9214968681335449
CL:1001318,kidney,pdgfrb,0.9001913666725159
CL:1001318,kidney,carmn,0.8870978951454163
CL:1001318,kidney,notch3,0.8690928816795349
CL:1001318,kidney,pde3a,0.8560928106307983
CL:1001318,kidney,rcan2,0.8392737507820129
CL:1001318,kidney,tagln,0.8324984908103943
CL:1001318,kidney,nr2f2as1,0.8184511661529541
CL:1001318,kidney,acta2,0.8128159642219543
CL:1001318,kidney,inpp4b,0.7843360304832458
CL:1001318,kidney,dmd,0.6691738367080688
CL:1001318,kidney,ltbp1,0.7512858510017395
CL:1001318,kidney,cacnb2,0.7461689710617065
CL:1001318,kidney,arhgef17,0.7377567887306213
CL:1001318,kidney,zfhx3,0.7368006110191345
CL:1001318,kidney,tmtc1,0.7213248610496521
CL:1001318,kidney,dlc1,0.7204921245574951
CL:1001318,kidney,lhfpl6,0.7189565896987915
CL:1001318,kidney,arhgap10,0.7094675898551941
CL:1001318,kidney,ntrk3,0.7059383392333984
CL:1001318,kidney,nfasc,0.7046560645103455
CL:1001318,kidney,atp10a,0.6974672675132751
CL:1001318,kidney,pip5k1b,0.6940503716468811
CL:1001318,kidney,eps8,0.6937692165374756
CL:1001318,kidney,c11orf96,0.6871061325073242
CL:1001318,kidney,synpo2,0.6764954924583435
CL:1001318,kidney,tmem131l,0.5585333108901978
CL:1001318,kidney,kcnab1,0.5588778257369995
CL:1001318,kidney,gpc6,0.5008640885353088
CL:1001318,kidney,map3k20,0.5047396421432495
CL:1001318,kidney,mical2,0.5107152462005615
CL:1001318,kidney,frzb,0.511070966720581
CL:1001318,kidney,inpp5a,0.5116109251976013
CL:1001318,kidney,ldlrad3,0.5131565928459167
CL:1001318,kidney,gucy1a1,0.5157192349433899
CL:1001318,kidney,map2,0.5162339210510254
CL:1001318,kidney,wtip,0.5176843404769897
CL:1001318,kidney,c2cd2,0.5191846489906311
CL:1001318,kidney,tbc1d1,0.5218284726142883
CL:1001318,kidney,prr16,0.5297405123710632
CL:1001318,kidney,itga1,0.531493067741394
CL:1001318,kidney,sh3rf3,0.5315883159637451
CL:1001318,kidney,map3k5,0.5367265343666077
CL:1001318,kidney,niban1,0.532375693321228
CL:1001318,kidney,rerg,0.5562753081321716
CL:1001318,kidney,ccdc102b,0.5560501217842102
CL:1001318,kidney,sox13,0.555713415145874
CL:1001318,kidney,abcc9,0.5544836521148682
CL:1001318,kidney,kalrn,0.5535072684288025
CL:1001318,kidney,plac9,0.5534555912017822
CL:1001318,kidney,cpe,0.546497106552124
CL:1001318,kidney,filip1,0.5459853410720825
CL:1001318,kidney,lmod1,0.5445826649665833
CL:1001318,kidney,cspg4,0.542534351348877
CL:1001318,kidney,kirrel1,0.5381879210472107
CL:1001318,kidney,sorbs1,0.5374146103858948
CL:1001318,kidney,frmd4a,0.5373216271400452
CL:1001431,kidney,kitlg,0.523469090461731
CL:1001431,kidney,hs6st1,0.6798104047775269
CL:1001431,kidney,cdh1,0.7355952858924866
CL:1001431,kidney,fyb2,0.7222023010253906
CL:1001431,kidney,mal,0.7218726277351379
CL:1001431,kidney,emx1,0.71586012840271
CL:1001431,kidney,ptger1,0.7151650786399841
CL:1001431,kidney,st6gal1,0.7110956907272339
CL:1001431,kidney,tacstd2,0.7012566924095154
CL:1001431,kidney,eya4,0.6956236958503723
CL:1001431,kidney,c11orf80,0.6955972909927368
CL:1001431,kidney,mpped2,0.6907179355621338
CL:1001431,kidney,kcnj16,0.6865530014038086
CL:1001431,kidney,scnn1b,0.7387635707855225
CL:1001431,kidney,man1a1,0.6783276796340942
CL:1001431,kidney,sptbn2,0.6723142862319946
CL:1001431,kidney,cldn8,0.6624725461006165
CL:1001431,kidney,ac0134632,0.6622211337089539
CL:1001431,kidney,cobll1,0.6589895486831665
CL:1001431,kidney,crybg1,0.6578718423843384
CL:1001431,kidney,macc1,0.6510853171348572
CL:1001431,kidney,ksr2,0.648309051990509
CL:1001431,kidney,sox5,0.6478359699249268
CL:1001431,kidney,ndrg1,0.6390523910522461
CL:1001431,kidney,scnn1g,0.8536058664321899
CL:1001431,kidney,aqp2,1.653470516204834
CL:1001431,kidney,hsd11b2,1.3210903406143188
CL:1001431,kidney,fxyd4,1.2858494520187378
CL:1001431,kidney,cdh16,1.138512134552002
CL:1001431,kidney,atp1b1,1.1109105348587036
CL:1001431,kidney,epcam,0.8906948566436768
CL:1001431,kidney,fam107b,0.8853469491004944
CL:1001431,kidney,ralbp1,0.8817606568336487
CL:1001431,kidney,krt19,0.8797297477722168
CL:1001431,kidney,pik3c2g,0.8774697780609131
CL:1001431,kidney,calb1,0.5006269812583923
CL:1001431,kidney,aqp3,0.8231527805328369
CL:1001431,kidney,aif1l,0.8186637759208679
CL:1001431,kidney,scin,0.7768524885177612
CL:1001431,kidney,pfkfb3,0.7710323333740234
CL:1001431,kidney,mal2,0.7704436182975769
CL:1001431,kidney,wfdc2,0.760029673576355
CL:1001431,kidney,slc25a29,0.7557538151741028
CL:1001431,kidney,bmpr1b,0.7442799210548401
CL:1001431,kidney,pappa,0.7440483570098877
CL:1001431,kidney,slc38a1,0.738998293876648
CL:1001431,kidney,il1rapl2,0.5206469297409058
CL:1001431,kidney,elf5,0.5477440357208252
CL:1001431,kidney,lypd6b,0.5427711606025696
CL:1001431,kidney,pigr,0.5389789938926697
CL:1001431,kidney,srgap3,0.5322679877281189
CL:1001431,kidney,cadps2,0.5307531356811523
CL:1001431,kidney,pigq,0.5285972356796265
CL:1001431,kidney,smim22,0.5285896062850952
CL:1001431,kidney,pax2,0.5239567160606384
CL:1001431,kidney,mob1b,0.5216888189315796
CL:1001431,kidney,gls,0.5212053060531616
CL:1001431,kidney,folr1,0.6250096559524536
CL:1001431,kidney,cys1,0.52022784948349
CL:1001431,kidney,lhx1,0.5198180675506592
CL:1001431,kidney,abcb1,0.5152097344398499
CL:1001431,kidney,sgpp1,0.5145146250724792
CL:1001431,kidney,prdm16dt,0.5120187401771545
CL:1001431,kidney,pcdh7,0.5078587532043457
CL:1001431,kidney,gata3as1,0.5066577196121216
CL:1001431,kidney,arg2,0.5057879686355591
CL:1001431,kidney,scn2a,0.5048494338989258
CL:1001431,kidney,l1cam,0.5000235438346863
CL:1001431,kidney,adgrf1,0.5510110259056091
CL:1001431,kidney,grip1,0.6287785768508911
CL:1001431,kidney,rdh10,0.6220176815986633
CL:1001431,kidney,tmtc2,0.618806004524231
CL:1001431,kidney,muc1,0.6001865267753601
CL:1001431,kidney,tox3,0.5985946655273438
CL:1001431,kidney,stc1,0.5982460379600525
CL:1001431,kidney,gata3,0.5980789661407471
CL:1001431,kidney,scnn1a,0.5948861837387085
CL:1001431,kidney,abtb2,0.5879644751548767
CL:1001431,kidney,hmgcs2,0.5841916799545288
CL:1001431,kidney,camk2n1,0.5705371499061584
CL:1001431,kidney,defb1,0.5700509548187256
CL:1001431,kidney,pwrn1,0.5664729475975037
CL:1001431,kidney,prkag2,0.5653899908065796
CL:1001431,kidney,fam20a,0.5646219849586487
CL:1001431,kidney,chpt1,0.5555006861686707
CL:1001431,kidney,mecom,0.5542173385620117
CL:1001431,kidney,clu,0.5526708960533142
CL:1001431,kidney,smim5,0.5519934296607971
CL:1001431,kidney,tmem213,0.5514704585075378
CL:1001431,kidney,kcnj1,0.5502592325210571
CL:4030009,kidney,cltrn,1.0544612407684326
CL:4030009,kidney,pah,1.0612916946411133
CL:4030009,kidney,dcxr,1.065163016319275
CL:4030009,kidney,bdh2,1.0630768537521362
CL:4030009,kidney,pck1,1.063313603401184
CL:4030009,kidney,cyb5a,1.0265824794769287
CL:4030009,kidney,slc3a1,1.0529202222824097
CL:4030009,kidney,pcsk1n,1.048479676246643
CL:4030009,kidney,slc7a7,1.0409705638885498
CL:4030009,kidney,acsm2a,1.0398153066635132
CL:4030009,kidney,slc22a6,1.0361562967300415
CL:4030009,kidney,pdzk1ip1,3.0531091690063477
CL:4030009,kidney,prodh2,1.0890017747879028
CL:4030009,kidney,cubn,1.0895487070083618
CL:4030009,kidney,pbld,1.0937236547470093
CL:4030009,kidney,sat2,1.1056885719299316
CL:4030009,kidney,dpys,1.106507420539856
CL:4030009,kidney,anpep,1.1272650957107544
CL:4030009,kidney,nqo2,1.14569091796875
CL:4030009,kidney,bhmt2,1.145725965499878
CL:4030009,kidney,fn3k,1.1477181911468506
CL:4030009,kidney,gatm,3.216228723526001
CL:4030009,kidney,gcsh,1.1502758264541626
CL:4030009,kidney,gsta2,0.8709078431129456
CL:4030009,kidney,mgst1,0.8038046956062317
CL:4030009,kidney,slc37a4,0.8058856725692749
CL:4030009,kidney,bphl,0.8134962916374207
CL:4030009,kidney,glyatl1,0.8198467493057251
CL:4030009,kidney,fam151a,0.8275519609451294
CL:4030009,kidney,sdhd,0.8296036124229431
CL:4030009,kidney,aldh4a1,0.8446134328842163
CL:4030009,kidney,ppp1r16a,0.8472914099693298
CL:4030009,kidney,tst,0.851167619228363
CL:4030009,kidney,slc16a9,0.8528613448143005
CL:4030009,kidney,alb,0.8535720109939575
CL:4030009,kidney,etfb,0.8550664782524109
CL:4030009,kidney,qdpr,0.8588503003120422
CL:4030009,kidney,phyh,0.870002031326294
CL:4030009,kidney,lgals2,1.0207133293151855
CL:4030009,kidney,slc13a3,0.8709331154823303
CL:4030009,kidney,apom,0.8784691691398621
CL:4030009,kidney,azgp1,0.8947749137878418
CL:4030009,kidney,hao2,0.8954886198043823
CL:4030009,kidney,pck2,0.8965481519699097
CL:4030009,kidney,grhpr,0.9028689861297607
CL:4030009,kidney,lrp2,0.9152682423591614
CL:4030009,kidney,ech1,0.9152901768684387
CL:4030009,kidney,aldh2,0.9158845543861389
CL:4030009,kidney,dab2,0.9589732885360718
CL:4030009,kidney,slc22a8,0.9797094464302063
CL:4030009,kidney,hpd,0.9904459714889526
CL:4030009,kidney,mt1h,0.9965481162071228
CL:4030009,kidney,bhmt,1.27060866355896
CL:4030009,kidney,ddc,1.1488959789276123
CL:4030009,kidney,shmt1,1.1584988832473755
CL:4030009,kidney,prap1,1.1627304553985596
CL:4030009,kidney,dnph1,1.1780481338500977
CL:4030009,kidney,dpep1,1.1797257661819458
CL:4030009,kidney,mt1x,1.1837294101715088
CL:4030009,kidney,lamtor5,1.1946415901184082
CL:4030009,kidney,bbox1,1.1960009336471558
CL:4030009,kidney,fabp1,1.2094379663467407
CL:4030009,kidney,acaa1,1.2170212268829346
CL:4030009,kidney,acaa2,1.2200673818588257
CL:4030009,kidney,acsm2b,1.245680570602417
CL:4030009,kidney,akr7a3,1.263312578201294
CL:4030009,kidney,pebp1,1.2697967290878296
CL:4030009,kidney,gpx3,2.41249942779541
CL:4030009,kidney,ugt2b7,1.3086695671081543
CL:4030009,kidney,aldh6a1,1.3193917274475098
CL:4030009,kidney,adi1,1.3213697671890259
CL:4030009,kidney,fbp1,1.326144814491272
CL:4030009,kidney,acy1,1.3272494077682495
CL:4030009,kidney,pdzk1,1.354217529296875
CL:4030009,kidney,ak4,1.3559259176254272
CL:4030009,kidney,smim24,1.3955163955688477
CL:4030009,kidney,akr1a1,1.4042028188705444
CL:4030009,kidney,mt1f,1.4289590120315552
CL:4030009,kidney,dhrs4,1.4314740896224976
CL:4030009,kidney,cryl1,1.431498408317566
CL:4030009,kidney,rida,1.4454509019851685
CL:4030009,kidney,ass1,2.983994483947754
CL:4030009,kidney,fxyd2,1.6429251432418823
CL:4030009,kidney,aldob,2.002962589263916
CL:4030009,kidney,pepd,1.983839511871338
CL:4030009,kidney,cxcl14,1.9665871858596802
CL:4030009,kidney,rbp5,1.809043526649475
CL:4030009,kidney,apoe,2.2108325958251953
CL:4030009,kidney,mt1g,1.799129843711853
CL:4030009,kidney,nat8,1.7278845310211182
CL:4030009,kidney,c11orf54,1.673682451248169
CL:4030009,kidney,suclg1,1.5888442993164062
CL:4030009,kidney,cmbl,1.5739474296569824
CL:4030009,kidney,miox,1.5606848001480103
CL:4030009,kidney,echs1,1.50223708152771
CL:4030009,kidney,acat1,1.5016118288040161
CL:4030009,kidney,tmem176a,1.4943301677703857
CL:4030009,kidney,khk,1.5400452613830566
CL:4030009,kidney,glyat,1.4499722719192505
CL:4030009,kidney,gsta1,1.4485135078430176
CL:4030011,kidney,khk,1.1630499362945557
CL:4030011,kidney,acaa1,1.1716991662979126
CL:4030011,kidney,nqo2,1.1827197074890137
CL:4030011,kidney,nat8,1.204285979270935
CL:4030011,kidney,aldh2,1.075175404548645
CL:4030011,kidney,fbp1,1.2223072052001953
CL:4030011,kidney,akr7a3,1.296880841255188
CL:4030011,kidney,bdh2,1.2957676649093628
CL:4030011,kidney,cxcl14,1.2923216819763184
CL:4030011,kidney,mt1e,1.232491135597229
CL:4030011,kidney,glyat,1.5981569290161133
CL:4030011,kidney,apoe,1.2321773767471313
CL:4030011,kidney,dcxr,1.2288048267364502
CL:4030011,kidney,akr1a1,1.4134771823883057
CL:4030011,kidney,pdzk1,1.5862655639648438
CL:4030011,kidney,rida,1.5098326206207275
CL:4030011,kidney,dhrs4,1.4976294040679932
CL:4030011,kidney,ak4,1.4595248699188232
CL:4030011,kidney,pck1,1.3479100465774536
CL:4030011,kidney,lamtor5,1.3916008472442627
CL:4030011,kidney,aldob,1.3887815475463867
CL:4030011,kidney,gpx3,1.3801000118255615
CL:4030011,kidney,bhmt,1.3725332021713257
CL:4030011,kidney,aldh6a1,1.2969021797180176
CL:4030011,kidney,acaa2,1.3041858673095703
CL:4030011,kidney,suclg1,1.316502332687378
CL:4030011,kidney,bbox1,1.336698293685913
CL:4030011,kidney,cmbl,1.3381657600402832
CL:4030011,kidney,smim24,0.7471025586128235
CL:4030011,kidney,bphl,0.834030270576477
CL:4030011,kidney,fabp1,0.8283934593200684
CL:4030011,kidney,tst,0.8239348530769348
CL:4030011,kidney,nit2,0.8133128881454468
CL:4030011,kidney,plaat3,0.8103353381156921
CL:4030011,kidney,tmem176a,0.8081455230712891
CL:4030011,kidney,eci2,0.8002735376358032
CL:4030011,kidney,acadm,0.7971776127815247
CL:4030011,kidney,slc6a13,0.7858242392539978
CL:4030011,kidney,msrb1,0.7849252223968506
CL:4030011,kidney,ftl,0.7837281227111816
CL:4030011,kidney,ahcy,0.7780090570449829
CL:4030011,kidney,txn,0.7570140957832336
CL:4030011,kidney,pck2,0.8384360671043396
CL:4030011,kidney,gpd1,0.7468193173408508
CL:4030011,kidney,cltrn,0.743727445602417
CL:4030011,kidney,slc9a3r1,0.7435515522956848
CL:4030011,kidney,agmat,0.7411384582519531
CL:4030011,kidney,ghitm,0.7380443215370178
CL:4030011,kidney,echdc3,0.7356702089309692
CL:4030011,kidney,ggt1,0.7266584038734436
CL:4030011,kidney,glrx,0.720125675201416
CL:4030011,kidney,acot13,0.7184110283851624
CL:4030011,kidney,hagh,0.7182720303535461
CL:4030011,kidney,gamt,0.7177427411079407
CL:4030011,kidney,hgd,0.7176266312599182
CL:4030011,kidney,hpd,0.7145479321479797
CL:4030011,kidney,dab2,0.9774177074432373
CL:4030011,kidney,glyatl1,1.1530297994613647
CL:4030011,kidney,gsta1,1.116079330444336
CL:4030011,kidney,dnph1,1.1120952367782593
CL:4030011,kidney,bhmt2,1.0904169082641602
CL:4030011,kidney,adi1,1.0829706192016602
CL:4030011,kidney,sat2,1.075203776359558
CL:4030011,kidney,shmt1,1.0425000190734863
CL:4030011,kidney,cyb5a,1.0259909629821777
CL:4030011,kidney,acsm2b,1.0224616527557373
CL:4030011,kidney,ech1,1.021328091621399
CL:4030011,kidney,gcsh,1.0136852264404297
CL:4030011,kidney,lgals2,0.9903492331504822
CL:4030011,kidney,pbld,0.9875288605690002
CL:4030011,kidney,hao2,1.1627099514007568
CL:4030011,kidney,anpep,0.9586254954338074
CL:4030011,kidney,grhpr,0.933914840221405
CL:4030011,kidney,dpys,0.9305167198181152
CL:4030011,kidney,phyh,0.9204321503639221
CL:4030011,kidney,ddc,0.8951717019081116
CL:4030011,kidney,fn3k,0.883993923664093
CL:4030011,kidney,acmsd,0.8816042542457581
CL:4030011,kidney,sdhd,0.8736796975135803
CL:4030011,kidney,sdhc,0.8641709685325623
CL:4030011,kidney,sephs2,0.8523211479187012
CL:4030011,kidney,ppp1r16a,0.851594090461731
CL:4030011,kidney,etfb,0.841490626335144
CL:4030011,kidney,cryl1,1.614550232887268
CL:4030011,kidney,echs1,1.6045781373977661
CL:4030011,kidney,mt1g,4.6546196937561035
CL:4030011,kidney,gatm,2.8968801498413086
CL:4030011,kidney,mt1f,2.7753686904907227
